PVSYST 7.2.11,,,,,,,,,,,,,
,File,File date,Description,,,,,,,,,,
Project,test26kw_Project.PRJ,04/10/22 18h35,test26kw,,,,,,,,,,
Geographical Site,Chatuchak_MN80.SIT,04/10/22 18h35,Chatuchak;Thailand;Asia;,,,,,,,,,,
Meteo data,Chatuchak_MN80_SYN.MET,04/10/22 18h13,Chatuchak;Meteonorm 8.0 (1996-2015);Synthetic,,,,,,,,,,
Simulation variant,test26kw_Project.VC0,04/10/22 21h05,New simulation variant,,,,,,,,,,
Simulation date,,05/10/22 23h03,,,,,,,,,,,
,,,,,,,,,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90 ,,,,,,,,,,
,,,,,,,,,,,,,
date,GlobInc,GlobEff,EArray,E_Grid,PR,,,,,,,,
    ,W/m²,W/m²,kW,kW,ratio,,,,,,,,
,,,,,,,,load,,loadcomparesolar?,,,load-solar
13/06/90 10:00,433.23,421.09,9.6909,9.4905,0.8511,,,6.06,,6.06,,,0
13/06/90 11:00,451.08,439.41,10.061,9.856,0.8489,,,8.14,,8.14,,,0
13/06/90 12:00,384.87,372.25,8.5627,8.377,0.8456,,,10.32,,8.5627,,,1.7573
13/06/90 13:00,369.32,359.09,8.259,8.0773,0.8497,,,11.12,,8.259,,,2.861
13/06/90 14:00,565.11,554.29,12.446,12.209,0.8394,,,11.54,,11.54,,,0
13/06/90 15:00,525.73,513.82,11.572,11.347,0.8385,,,11.66,,11.572,,,0.088
13/06/90 16:00,355.91,334.03,7.6533,7.4795,0.8164,,,11.88,,7.6533,,,4.2267
13/06/90 17:00,178.55,137.85,3.1431,3.0285,0.659,,,14.56,,3.1431,,,11.4169
13/06/90 18:00,16.245,15.603,0.2964,0.1838,0.4394,,,11.66,,0.2964,,,11.3636
13/06/90 19:00,0,0,0,-0.002,1,,,7.84,,0,,,7.84
13/06/90 20:00,0,0,0,-0.002,1,,,6.68,,0,,,6.68
13/06/90 21:00,0,0,0,-0.002,1,,,6.44,,0,,,6.44
13/06/90 22:00,0,0,0,-0.002,1,,,6.18,,0,,,6.18
13/06/90 23:00,0,0,0,-0.002,1,,,7.74,,0,,,7.74
14/06/90 00:00,0,0,0,-0.002,1,,,5.84,,0,,,5.84
14/06/90 01:00,0,0,0,-0.002,1,,,5.94,,0,,,5.94
14/06/90 02:00,0,0,0,-0.002,1,,,6.04,,0,,,6.04
14/06/90 03:00,0,0,0,-0.002,1,,,7.46,,0,,,7.46
14/06/90 04:00,0,0,0,-0.002,1,,,5.98,,0,,,5.98
14/06/90 05:00,0,0,0,-0.002,1,,,5.96,,0,,,5.96
14/06/90 06:00,26.913,25.931,0.5405,0.4436,0.6404,,,9.6,,0.5405,,,9.0595
14/06/90 07:00,77.212,74.058,1.6823,1.5868,0.7984,,,11.4,,1.6823,,,9.7177
14/06/90 08:00,145.26,139.51,3.2511,3.135,0.8385,,,13.66,,3.2511,,,10.4089
14/06/90 09:00,194.74,187.45,4.3904,4.2594,0.8497,,,22.4,,4.3904,,,18.0096
14/06/90 10:00,231.32,222.81,5.2218,5.0799,0.8532,,,30.44,,5.2218,,,25.2182
14/06/90 11:00,273.47,263.87,6.1767,6.0223,0.8556,,,33.04,,6.1767,,,26.8633
14/06/90 12:00,305.29,295.04,6.8929,6.7291,0.8563,,,34.36,,6.8929,,,27.4671
14/06/90 13:00,298.87,288.53,6.7376,6.5758,0.8548,,,34.58,,6.7376,,,27.8424
14/06/90 14:00,236.62,227.89,5.3257,5.1824,0.8509,,,32.62,,5.3257,,,27.2943
14/06/90 15:00,198.08,190.61,4.4464,4.3147,0.8462,,,34.5,,4.4464,,,30.0536
14/06/90 16:00,139.93,134.19,3.1089,2.9947,0.8314,,,29.82,,3.1089,,,26.7111
14/06/90 17:00,58.588,56.175,1.2555,1.1656,0.7729,,,19.3,,1.2555,,,18.0445
14/06/90 18:00,0,0,0,-0.002,1,,,11.92,,0,,,11.92
14/06/90 19:00,0,0,0,-0.002,1,,,6.88,,0,,,6.88
14/06/90 20:00,0,0,0,-0.002,1,,,6.7,,0,,,6.7
14/06/90 21:00,0,0,0,-0.002,1,,,6.64,,0,,,6.64
14/06/90 22:00,0,0,0,-0.002,1,,,6.78,,0,,,6.78
14/06/90 23:00,0,0,0,-0.002,1,,,8.3,,0,,,8.3
15/06/90 00:00,0,0,0,-0.002,1,,,6.54,,0,,,6.54
15/06/90 01:00,0,0,0,-0.002,1,,,6.92,,0,,,6.92
15/06/90 02:00,0,0,0,-0.002,1,,,6.68,,0,,,6.68
15/06/90 03:00,0,0,0,-0.002,1,,,6.8,,0,,,6.8
15/06/90 04:00,0,0,0,-0.002,1,,,6.28,,0,,,6.28
15/06/90 05:00,0,0,0,-0.002,1,,,6.26,,0,,,6.26
15/06/90 06:00,36.881,35.264,0.7667,0.6832,0.7197,,,7.5,,0.7667,,,6.7333
15/06/90 07:00,55.555,53.431,1.2009,1.1117,0.7774,,,6.94,,1.2009,,,5.7391
15/06/90 08:00,249.55,239.63,5.6721,5.5243,0.86,,,10.06,,5.6721,,,4.3879
15/06/90 09:00,192.41,185.21,4.367,4.2363,0.8553,,,22.4,,4.367,,,18.033
15/06/90 10:00,280.72,270.84,6.3839,6.2268,0.8617,,,36.8,,6.3839,,,30.4161
15/06/90 11:00,433.82,422.65,9.8305,9.6282,0.8622,,,42.56,,9.8305,,,32.7295
15/06/90 12:00,498.23,485.79,11.189,10.969,0.8553,,,43.84,,11.189,,,32.651
15/06/90 13:00,465.51,453.57,10.474,10.263,0.8565,,,44.82,,10.474,,,34.346
15/06/90 14:00,316.73,305.73,7.1571,6.9898,0.8574,,,40.62,,7.1571,,,33.4629
15/06/90 15:00,325.2,314.71,7.333,7.1635,0.8558,,,32.78,,7.333,,,25.447
15/06/90 16:00,377.29,354.26,8.2258,8.0446,0.8284,,,30.94,,8.2258,,,22.7142
15/06/90 17:00,175.13,136.03,3.1445,3.0298,0.6721,,,20.94,,3.1445,,,17.7955
15/06/90 18:00,13.588,13.051,0.2432,0.1272,0.3636,,,16.58,,0.2432,,,16.3368
15/06/90 19:00,0,0,0,-0.002,1,,,12.94,,0,,,12.94
15/06/90 20:00,0,0,0,-0.002,1,,,11.64,,0,,,11.64
15/06/90 21:00,0,0,0,-0.002,1,,,8.98,,0,,,8.98
15/06/90 22:00,0,0,0,-0.002,1,,,6.66,,0,,,6.66
15/06/90 23:00,0,0,0,-0.002,1,,,6.4,,0,,,6.4
16/06/90 00:00,0,0,0,-0.002,1,,,7.92,,0,,,7.92
16/06/90 01:00,0,0,0,-0.002,1,,,6.22,,0,,,6.22
16/06/90 02:00,0,0,0,-0.002,1,,,6.04,,0,,,6.04
16/06/90 03:00,0,0,0,-0.002,1,,,6.08,,0,,,6.08
16/06/90 04:00,0,0,0,-0.002,1,,,6.02,,0,,,6.02
16/06/90 05:00,0,0,0,-0.002,1,,,6.38,,0,,,6.38
16/06/90 06:00,47.373,36.282,0.7947,0.7108,0.5829,,,10.04,,0.7947,,,9.2453
16/06/90 07:00,213.92,188.42,4.4725,4.3404,0.7883,,,11.98,,4.4725,,,7.5075
16/06/90 08:00,413.36,396.75,9.3053,9.11,0.8562,,,13.32,,9.3053,,,4.0147
16/06/90 09:00,610.78,600.25,13.655,13.403,0.8525,,,26.72,,13.655,,,13.065
16/06/90 10:00,751.05,743.18,16.431,16.135,0.8346,,,34.06,,16.431,,,17.629
16/06/90 11:00,813.04,807.31,17.558,17.242,0.8239,,,39.56,,17.558,,,22.002
16/06/90 12:00,840.44,834.98,17.99,17.666,0.8166,,,41.06,,17.99,,,23.07
16/06/90 13:00,776.89,770.64,16.747,16.446,0.8224,,,42.18,,16.747,,,25.433
16/06/90 14:00,692.23,683.18,15.042,14.771,0.829,,,44.58,,15.042,,,29.538
16/06/90 15:00,547.25,535.53,12.047,11.815,0.8388,,,41.68,,12.047,,,29.633
16/06/90 16:00,351.83,330.27,7.5993,7.4262,0.82,,,36.18,,7.5993,,,28.5807
16/06/90 17:00,152.93,122.6,2.803,2.6928,0.6841,,,26.42,,2.803,,,23.617
16/06/90 18:00,12.938,12.426,0.2281,0.1111,0.3335,,,14.82,,0.2281,,,14.5919
16/06/90 19:00,0,0,0,-0.002,1,,,9.7,,0,,,9.7
16/06/90 20:00,0,0,0,-0.002,1,,,10.32,,0,,,10.32
16/06/90 21:00,0,0,0,-0.002,1,,,8.5,,0,,,8.5
16/06/90 22:00,0,0,0,-0.002,1,,,7.72,,0,,,7.72
16/06/90 23:00,0,0,0,-0.002,1,,,7.14,,0,,,7.14
17/06/90 00:00,0,0,0,-0.002,1,,,6.56,,0,,,6.56
17/06/90 01:00,0,0,0,-0.002,1,,,6.68,,0,,,6.68
17/06/90 02:00,0,0,0,-0.002,1,,,6.84,,0,,,6.84
17/06/90 03:00,0,0,0,-0.002,1,,,6.58,,0,,,6.58
17/06/90 04:00,0,0,0,-0.002,1,,,6.34,,0,,,6.34
17/06/90 05:00,0,0,0,-0.002,1,,,8.32,,0,,,8.32
17/06/90 06:00,51.661,45.638,1.0173,0.9305,0.6997,,,6.54,,1.0173,,,5.5227
17/06/90 07:00,207.75,185.27,4.3889,4.2579,0.7962,,,9.2,,4.3889,,,4.8111
17/06/90 08:00,405.59,389.24,9.1208,8.9278,0.8552,,,10.68,,9.1208,,,1.5592
17/06/90 09:00,607.24,596.55,13.557,13.306,0.8513,,,22.62,,13.557,,,9.063
17/06/90 10:00,726.63,717.86,15.919,15.633,0.8358,,,30.02,,15.919,,,14.101
17/06/90 11:00,775.19,769.37,16.832,16.529,0.8284,,,29.42,,16.832,,,12.588
17/06/90 12:00,793.38,787.41,17.106,16.799,0.8226,,,29.12,,17.106,,,12.014
17/06/90 13:00,614.12,605.17,13.521,13.271,0.8395,,,32.88,,13.521,,,19.359
17/06/90 14:00,577.03,565.77,12.703,12.463,0.8391,,,35.36,,12.703,,,22.657
17/06/90 15:00,404.11,392.25,8.9948,8.8035,0.8463,,,35.04,,8.9948,,,26.0452
17/06/90 16:00,299.84,284.26,6.5774,6.4177,0.8315,,,34.46,,6.5774,,,27.8826
17/06/90 17:00,146.07,119.65,2.7412,2.6318,0.7,,,22.54,,2.7412,,,19.7988
17/06/90 18:00,13.693,13.152,0.2447,0.1287,0.3653,,,18.58,,0.2447,,,18.3353
17/06/90 19:00,0,0,0,-0.002,1,,,12.98,,0,,,12.98
17/06/90 20:00,0,0,0,-0.002,1,,,10.94,,0,,,10.94
17/06/90 21:00,0,0,0,-0.002,1,,,12.9,,0,,,12.9
17/06/90 22:00,0,0,0,-0.002,1,,,8.8,,0,,,8.8
17/06/90 23:00,0,0,0,-0.002,1,,,6.94,,0,,,6.94
18/06/90 00:00,0,0,0,-0.002,1,,,6.46,,0,,,6.46
18/06/90 01:00,0,0,0,-0.002,1,,,6.86,,0,,,6.86
18/06/90 02:00,0,0,0,-0.002,1,,,6.92,,0,,,6.92
18/06/90 03:00,0,0,0,-0.002,1,,,6.62,,0,,,6.62
18/06/90 04:00,0,0,0,-0.002,1,,,6.86,,0,,,6.86
18/06/90 05:00,0,0,0,-0.002,1,,,6.28,,0,,,6.28
18/06/90 06:00,49.241,43.87,0.9693,0.8831,0.6967,,,8.88,,0.9693,,,7.9107
18/06/90 07:00,189.95,174.27,4.1048,3.9775,0.8135,,,6.84,,4.1048,,,2.7352
18/06/90 08:00,304.2,292.01,6.8673,6.7038,0.8562,,,15.64,,6.8673,,,8.7727
18/06/90 09:00,448.94,436.93,10.121,9.9146,0.858,,,29.54,,10.121,,,19.419
18/06/90 10:00,593.14,581.28,13.168,12.922,0.8464,,,30.3,,13.168,,,17.132
18/06/90 11:00,635.81,627.07,14.058,13.8,0.8432,,,32.94,,14.058,,,18.882
18/06/90 12:00,650.12,639.61,14.268,14.007,0.837,,,38.02,,14.268,,,23.752
18/06/90 13:00,533.41,522.89,11.84,11.611,0.8457,,,38.26,,11.84,,,26.42
18/06/90 14:00,344.67,332.87,7.694,7.5197,0.8476,,,38.78,,7.694,,,31.086
18/06/90 15:00,284.17,273.89,6.3472,6.1905,0.8463,,,36.94,,6.3472,,,30.5928
18/06/90 16:00,174.78,167.38,3.873,3.7488,0.8333,,,34.36,,3.873,,,30.487
18/06/90 17:00,15.658,15.207,0.2904,0.1774,0.4401,,,25.58,,0.2904,,,25.2896
18/06/90 18:00,0,0,0,-0.002,1,,,19.26,,0,,,19.26
18/06/90 19:00,0,0,0,-0.002,1,,,14.7,,0,,,14.7
18/06/90 20:00,0,0,0,-0.002,1,,,12.88,,0,,,12.88
18/06/90 21:00,0,0,0,-0.002,1,,,13.48,,0,,,13.48
18/06/90 22:00,0,0,0,-0.002,1,,,14.96,,0,,,14.96
18/06/90 23:00,0,0,0,-0.002,1,,,13.26,,0,,,13.26
19/06/90 00:00,0,0,0,-0.002,1,,,9.74,,0,,,9.74
19/06/90 01:00,0,0,0,-0.002,1,,,6.94,,0,,,6.94
19/06/90 02:00,0,0,0,-0.002,1,,,7.54,,0,,,7.54
19/06/90 03:00,0,0,0,-0.002,1,,,7.18,,0,,,7.18
19/06/90 04:00,0,0,0,-0.002,1,,,6.78,,0,,,6.78
19/06/90 05:00,0,0,0,-0.002,1,,,7.24,,0,,,7.24
19/06/90 06:00,39.576,37.751,0.8172,0.7331,0.7196,,,7.94,,0.8172,,,7.1228
19/06/90 07:00,160.91,149.65,3.4883,3.3691,0.8134,,,8.94,,3.4883,,,5.4517
19/06/90 08:00,328.4,315.2,7.3435,7.1738,0.8487,,,9.42,,7.3435,,,2.0765
19/06/90 09:00,432.17,420.43,9.6704,9.4702,0.8513,,,9.58,,9.58,,,0
19/06/90 10:00,493.05,481.73,10.965,10.748,0.8469,,,14.54,,10.965,,,3.575
19/06/90 11:00,533.64,523.23,11.81,11.582,0.8432,,,12.22,,11.81,,,0.41
19/06/90 12:00,538.03,525.47,11.827,11.599,0.8375,,,18.32,,11.827,,,6.493
19/06/90 13:00,483.86,472.02,10.678,10.465,0.8402,,,18,,10.678,,,7.322
19/06/90 14:00,520.19,508.48,11.435,11.211,0.8373,,,21.1,,11.435,,,9.665
19/06/90 15:00,249.8,240.64,5.5297,5.3837,0.8373,,,17.82,,5.5297,,,12.2903
19/06/90 16:00,158.65,152.05,3.4792,3.3601,0.8228,,,21.64,,3.4792,,,18.1608
19/06/90 17:00,65.61,62.79,1.3843,1.2927,0.7655,,,19.7,,1.3843,,,18.3157
19/06/90 18:00,0,0,0,-0.002,1,,,16.24,,0,,,16.24
19/06/90 19:00,0,0,0,-0.002,1,,,14.9,,0,,,14.9
19/06/90 20:00,0,0,0,-0.002,1,,,14.38,,0,,,14.38
19/06/90 21:00,0,0,0,-0.002,1,,,13.78,,0,,,13.78
19/06/90 22:00,0,0,0,-0.002,1,,,12.4,,0,,,12.4
19/06/90 23:00,0,0,0,-0.002,1,,,10.36,,0,,,10.36
20/06/90 00:00,0,0,0,-0.002,1,,,7.4,,0,,,7.4
20/06/90 01:00,0,0,0,-0.002,1,,,7.1,,0,,,7.1
20/06/90 02:00,0,0,0,-0.002,1,,,7.22,,0,,,7.22
20/06/90 03:00,0,0,0,-0.002,1,,,7.24,,0,,,7.24
20/06/90 04:00,0,0,0,-0.002,1,,,6.9,,0,,,6.9
20/06/90 05:00,0,0,0,-0.002,1,,,7.28,,0,,,7.28
20/06/90 06:00,33.549,32.15,0.682,0.5943,0.6881,,,7.22,,0.682,,,6.538
20/06/90 07:00,104.8,100.13,2.2937,2.1901,0.8119,,,9.06,,2.2937,,,6.7663
20/06/90 08:00,197.82,189.97,4.4218,4.2904,0.8426,,,7.68,,4.4218,,,3.2582
20/06/90 09:00,241.72,232.84,5.4176,5.2731,0.8475,,,7.52,,5.4176,,,2.1024
20/06/90 10:00,316.56,305.64,7.0848,6.9185,0.8491,,,6.76,,6.76,,,0
20/06/90 11:00,348.91,337.19,7.7865,7.611,0.8475,,,8.4,,7.7865,,,0.6135
20/06/90 12:00,314.29,303.56,7.0157,6.8503,0.8468,,,9.42,,7.0157,,,2.4043
20/06/90 13:00,316.69,305.97,7.065,6.899,0.8463,,,12.28,,7.065,,,5.215
20/06/90 14:00,215.42,207.41,4.7931,4.6568,0.8398,,,14.14,,4.7931,,,9.3469
20/06/90 15:00,178.84,172.03,3.9646,3.8392,0.834,,,9.98,,3.9646,,,6.0154
20/06/90 16:00,112.79,108.25,2.4625,2.3567,0.8118,,,9.04,,2.4625,,,6.5775
20/06/90 17:00,54.411,52.264,1.1427,1.0542,0.7527,,,13.42,,1.1427,,,12.2773
20/06/90 18:00,0,0,0,-0.002,1,,,11.8,,0,,,11.8
20/06/90 19:00,0,0,0,-0.002,1,,,12.84,,0,,,12.84
20/06/90 20:00,0,0,0,-0.002,1,,,10.04,,0,,,10.04
20/06/90 21:00,0,0,0,-0.002,1,,,9.82,,0,,,9.82
20/06/90 22:00,0,0,0,-0.002,1,,,7.52,,0,,,7.52
20/06/90 23:00,0,0,0,-0.002,1,,,9.16,,0,,,9.16
21/06/90 00:00,0,0,0,-0.002,1,,,7.56,,0,,,7.56
21/06/90 01:00,0,0,0,-0.002,1,,,8.22,,0,,,8.22
21/06/90 02:00,0,0,0,-0.002,1,,,7.82,,0,,,7.82
21/06/90 03:00,0,0,0,-0.002,1,,,7.68,,0,,,7.68
21/06/90 04:00,0,0,0,-0.002,1,,,9.14,,0,,,9.14
21/06/90 05:00,0,0,0,-0.002,1,,,7.82,,0,,,7.82
21/06/90 06:00,53.836,42.116,0.9236,0.838,0.6047,,,12.64,,0.9236,,,11.7164
21/06/90 07:00,247.75,215.17,5.0531,4.9134,0.7705,,,14.58,,5.0531,,,9.5269
21/06/90 08:00,473.15,453.7,10.445,10.235,0.8404,,,13.68,,10.445,,,3.235
21/06/90 09:00,699.55,688.88,15.245,14.97,0.8314,,,25.88,,15.245,,,10.635
21/06/90 10:00,840.09,832.4,17.848,17.527,0.8105,,,33.94,,17.848,,,16.092
21/06/90 11:00,587.89,577.64,12.887,12.644,0.8356,,,36.38,,12.887,,,23.493
21/06/90 12:00,572.13,559.3,12.495,12.258,0.8324,,,43.02,,12.495,,,30.525
21/06/90 13:00,512.99,502.56,11.308,11.086,0.8396,,,51.16,,11.308,,,39.852
21/06/90 14:00,392.21,380.52,8.6824,8.4951,0.8415,,,50.34,,8.6824,,,41.6576
21/06/90 15:00,315.14,304.61,6.9982,6.833,0.8424,,,44.12,,6.9982,,,37.1218
21/06/90 16:00,226.98,216.48,4.9906,4.8517,0.8304,,,40.68,,4.9906,,,35.6894
21/06/90 17:00,111.55,102.89,2.334,2.23,0.7766,,,35.96,,2.334,,,33.626
21/06/90 18:00,0,0,0,-0.002,1,,,27.56,,0,,,27.56
21/06/90 19:00,0,0,0,-0.002,1,,,18.64,,0,,,18.64
21/06/90 20:00,0,0,0,-0.002,1,,,17.24,,0,,,17.24
21/06/90 21:00,0,0,0,-0.002,1,,,15.36,,0,,,15.36
21/06/90 22:00,0,0,0,-0.002,1,,,13.44,,0,,,13.44
21/06/90 23:00,0,0,0,-0.002,1,,,12.92,,0,,,12.92
22/06/90 00:00,0,0,0,-0.002,1,,,12.08,,0,,,12.08
22/06/90 01:00,0,0,0,-0.002,1,,,11.58,,0,,,11.58
22/06/90 02:00,0,0,0,-0.002,1,,,8.5,,0,,,8.5
22/06/90 03:00,0,0,0,-0.002,1,,,7.58,,0,,,7.58
22/06/90 04:00,0,0,0,-0.002,1,,,7.06,,0,,,7.06
22/06/90 05:00,0,0,0,-0.002,1,,,6.82,,0,,,6.82
22/06/90 06:00,46.76,36.905,0.8013,0.7173,0.596,,,9.2,,0.8013,,,8.3987
22/06/90 07:00,216.26,189.32,4.45,4.3182,0.7758,,,8.76,,4.45,,,4.31
22/06/90 08:00,460.1,441.14,10.191,9.9837,0.843,,,10.8,,10.191,,,0.609
22/06/90 09:00,676.41,666.04,14.825,14.557,0.8361,,,28.92,,14.825,,,14.095
22/06/90 10:00,858.64,851,18.214,17.886,0.8093,,,36.28,,18.214,,,18.066
22/06/90 11:00,597.78,587.56,13.106,12.86,0.8358,,,36.04,,13.106,,,22.934
22/06/90 12:00,526.46,514.33,11.578,11.353,0.8378,,,40.3,,11.578,,,28.722
22/06/90 13:00,492.65,480.79,10.863,10.647,0.8396,,,46.22,,10.863,,,35.357
22/06/90 14:00,421.48,409.49,9.327,9.1313,0.8417,,,47.72,,9.327,,,38.393
22/06/90 15:00,323.07,312.3,7.1766,7.0091,0.8429,,,48.64,,7.1766,,,41.4634
22/06/90 16:00,204.49,195.67,4.5098,4.3772,0.8316,,,38.84,,4.5098,,,34.3302
22/06/90 17:00,98,92.613,2.0927,1.9918,0.7896,,,31.12,,2.0927,,,29.0273
22/06/90 18:00,0,0,0,-0.002,1,,,24.14,,0,,,24.14
22/06/90 19:00,0,0,0,-0.002,1,,,21.48,,0,,,21.48
22/06/90 20:00,0,0,0,-0.002,1,,,18.4,,0,,,18.4
22/06/90 21:00,0,0,0,-0.002,1,,,14.58,,0,,,14.58
22/06/90 22:00,0,0,0,-0.002,1,,,12.52,,0,,,12.52
22/06/90 23:00,0,0,0,-0.002,1,,,11.7,,0,,,11.7
23/06/90 00:00,0,0,0,-0.002,1,,,11.7,,0,,,11.7
23/06/90 01:00,0,0,0,-0.002,1,,,7.76,,0,,,7.76
23/06/90 02:00,0,0,0,-0.002,1,,,7.52,,0,,,7.52
23/06/90 03:00,0,0,0,-0.002,1,,,7.42,,0,,,7.42
23/06/90 04:00,0,0,0,-0.002,1,,,7.14,,0,,,7.14
23/06/90 05:00,0,0,0,-0.002,1,,,7.52,,0,,,7.52
23/06/90 06:00,46.219,36.648,0.7994,0.7154,0.6014,,,13.1,,0.7994,,,12.3006
23/06/90 07:00,212.49,185.79,4.388,4.257,0.7783,,,11.94,,4.388,,,7.552
23/06/90 08:00,424.89,407.36,9.4967,9.2988,0.8502,,,21.58,,9.4967,,,12.0833
23/06/90 09:00,615.65,605.22,13.688,13.436,0.8478,,,31.38,,13.688,,,17.692
23/06/90 10:00,767.85,759.73,16.662,16.362,0.8279,,,39.76,,16.662,,,23.098
23/06/90 11:00,868.13,863.44,18.477,18.144,0.812,,,40.5,,18.477,,,22.023
23/06/90 12:00,885.14,880.52,18.691,18.355,0.8056,,,52.22,,18.691,,,33.529
23/06/90 13:00,833.2,827.89,17.692,17.373,0.8101,,,51.66,,17.692,,,33.968
23/06/90 14:00,719.42,710.37,15.47,15.191,0.8204,,,53.3,,15.47,,,37.83
23/06/90 15:00,555.21,543.65,12.138,11.906,0.8331,,,51.98,,12.138,,,39.842
23/06/90 16:00,358.33,336.38,7.6888,7.5145,0.8147,,,47.36,,7.6888,,,39.6712
23/06/90 17:00,151.24,121.92,2.7692,2.6595,0.6832,,,37.46,,2.7692,,,34.6908
23/06/90 18:00,12.379,11.89,0.2149,0.097,0.3045,,,23.76,,0.2149,,,23.5451
23/06/90 19:00,0,0,0,-0.002,1,,,18.32,,0,,,18.32
23/06/90 20:00,0,0,0,-0.002,1,,,13.26,,0,,,13.26
23/06/90 21:00,0,0,0,-0.002,1,,,12.3,,0,,,12.3
23/06/90 22:00,0,0,0,-0.002,1,,,11.64,,0,,,11.64
23/06/90 23:00,0,0,0,-0.002,1,,,10.1,,0,,,10.1
24/06/90 00:00,0,0,0,-0.002,1,,,11.86,,0,,,11.86
24/06/90 01:00,0,0,0,-0.002,1,,,9.96,,0,,,9.96
24/06/90 02:00,0,0,0,-0.002,1,,,9.94,,0,,,9.94
24/06/90 03:00,0,0,0,-0.002,1,,,9.64,,0,,,9.64
24/06/90 04:00,0,0,0,-0.002,1,,,9.94,,0,,,9.94
24/06/90 05:00,0,0,0,-0.002,1,,,9.68,,0,,,9.68
24/06/90 06:00,43.438,34.442,0.7495,0.6661,0.5958,,,9.5,,0.7495,,,8.7505
24/06/90 07:00,202.54,178.6,4.232,4.1031,0.787,,,11.46,,4.232,,,7.228
24/06/90 08:00,403.6,386.99,9.0809,8.8884,0.8556,,,14.42,,9.0809,,,5.3391
24/06/90 09:00,540.79,529.01,12.165,11.932,0.8572,,,29.56,,12.165,,,17.395
24/06/90 10:00,643.86,633.2,14.287,14.026,0.8463,,,28.3,,14.287,,,14.013
24/06/90 11:00,743.58,737.07,16.288,15.995,0.8357,,,35.3,,16.288,,,19.012
24/06/90 12:00,809.17,803.3,17.482,17.168,0.8243,,,41.06,,17.482,,,23.578
24/06/90 13:00,788.42,782.28,17.037,16.73,0.8244,,,41.96,,17.037,,,24.923
24/06/90 14:00,709.07,699.55,15.423,15.145,0.8298,,,50.72,,15.423,,,35.297
24/06/90 15:00,530.81,519.08,11.747,11.52,0.8431,,,42.4,,11.747,,,30.653
24/06/90 16:00,325.01,306.46,7.0883,6.922,0.8274,,,32.28,,7.0883,,,25.1917
24/06/90 17:00,142.89,118.29,2.7113,2.6023,0.7076,,,25.12,,2.7113,,,22.4087
24/06/90 18:00,12.476,11.983,0.219,0.1014,0.3159,,,17.58,,0.219,,,17.361
24/06/90 19:00,0,0,0,-0.002,1,,,14.36,,0,,,14.36
24/06/90 20:00,0,0,0,-0.002,1,,,13.7,,0,,,13.7
24/06/90 21:00,0,0,0,-0.002,1,,,12.68,,0,,,12.68
24/06/90 22:00,0,0,0,-0.002,1,,,10.86,,0,,,10.86
24/06/90 23:00,0,0,0,-0.002,1,,,10.1,,0,,,10.1
25/06/90 00:00,0,0,0,-0.002,1,,,6.68,,0,,,6.68
25/06/90 01:00,0,0,0,-0.002,1,,,6.66,,0,,,6.66
25/06/90 02:00,0,0,0,-0.002,1,,,6.48,,0,,,6.48
25/06/90 03:00,0,0,0,-0.002,1,,,6.5,,0,,,6.5
25/06/90 04:00,0,0,0,-0.002,1,,,6.36,,0,,,6.36
25/06/90 05:00,0,0,0,-0.002,1,,,7.58,,0,,,7.58
25/06/90 06:00,17.521,16.964,0.3331,0.2229,0.4942,,,7.32,,0.3331,,,6.9869
25/06/90 07:00,62.028,59.602,1.3436,1.2526,0.7845,,,7.94,,1.3436,,,6.5964
25/06/90 08:00,111.77,107.34,2.4857,2.3797,0.8272,,,11.72,,2.4857,,,9.2343
25/06/90 09:00,150.15,144.38,3.3543,3.2369,0.8375,,,23.82,,3.3543,,,20.4657
25/06/90 10:00,196.74,189.4,4.4165,4.2851,0.8462,,,24.6,,4.4165,,,20.1835
25/06/90 11:00,186.93,180.04,4.1893,4.0609,0.844,,,30.7,,4.1893,,,26.5107
25/06/90 12:00,184.59,177.81,4.1326,4.0049,0.8429,,,40.94,,4.1326,,,36.8074
25/06/90 13:00,169.34,163.02,3.78,3.657,0.839,,,52.24,,3.78,,,48.46
25/06/90 14:00,126.98,122.05,2.8067,2.6965,0.825,,,49.28,,2.8067,,,46.4733
25/06/90 15:00,108.32,104.07,2.3799,2.2752,0.816,,,42.62,,2.3799,,,40.2401
25/06/90 16:00,73.179,70.294,1.5758,1.4817,0.7866,,,39.74,,1.5758,,,38.1642
25/06/90 17:00,33.396,32.271,0.6815,0.5938,0.6907,,,28.68,,0.6815,,,27.9985
25/06/90 18:00,0,0,0,-0.002,1,,,21.76,,0,,,21.76
25/06/90 19:00,0,0,0,-0.002,1,,,15.48,,0,,,15.48
25/06/90 20:00,0,0,0,-0.002,1,,,14.18,,0,,,14.18
25/06/90 21:00,0,0,0,-0.002,1,,,12.42,,0,,,12.42
25/06/90 22:00,0,0,0,-0.002,1,,,8.4,,0,,,8.4
25/06/90 23:00,0,0,0,-0.002,1,,,6.64,,0,,,6.64
26/06/90 00:00,0,0,0,-0.002,1,,,6.74,,0,,,6.74
26/06/90 01:00,0,0,0,-0.002,1,,,6.96,,0,,,6.96
26/06/90 02:00,0,0,0,-0.002,1,,,6.58,,0,,,6.58
26/06/90 03:00,0,0,0,-0.002,1,,,6.7,,0,,,6.7
