PVSYST 7.2.11,,,,,
,File,File date,Description,,
Project,test26kw_Project.PRJ,04/10/22 18h35,test26kw,,
Geographical Site,Chatuchak_MN80.SIT,04/10/22 18h35,Chatuchak;Thailand;Asia;,,
Meteo data,Chatuchak_MN80_SYN.MET,04/10/22 18h13,Chatuchak;Meteonorm 8.0 (1996-2015);Synthetic,,
Simulation variant,test26kw_Project.VC0,04/10/22 21h05,New simulation variant,,
Simulation date,,05/10/22 23h03,,,
,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90 ,,
,,,,,
date,GlobInc,GlobEff,EArray,E_Grid,PR
    ,W/m²,W/m²,kW,kW,ratio
,,,,,
21/1/1990 8:00,251.94,241.62,5.7486,5.5998,0.8635
21/1/1990 9:00,531.68,520.95,12.04,11.809,0.8629
21/1/1990 10:00,585.78,575.96,13.136,12.89,0.8549
21/1/1990 11:00,535.93,525.54,12.021,11.79,0.8547
21/1/1990 12:00,684.64,675.31,15.057,14.786,0.8391
21/1/1990 13:00,789.58,782.72,17.074,16.767,0.825
21/1/1990 14:00,689.22,680.78,15.069,14.797,0.8341
21/1/1990 15:00,641,631,14.057,13.8,0.8364
21/1/1990 16:00,386.78,369.82,8.5132,8.3281,0.8365
21/1/1990 17:00,138.22,118.01,2.7043,2.5954,0.7295
21/1/1990 18:00,0,0,0,-0.002,1
21/1/1990 19:00,0,0,0,-0.002,1
21/1/1990 20:00,0,0,0,-0.002,1
21/1/1990 21:00,0,0,0,-0.002,1
21/1/1990 22:00,0,0,0,-0.002,1
21/1/1990 23:00,0,0,0,-0.002,1
22/1/1990 0:00,0,0,0,-0.002,1
22/1/1990 1:00,0,0,0,-0.002,1
22/1/1990 2:00,0,0,0,-0.002,1
22/1/1990 3:00,0,0,0,-0.002,1
22/1/1990 4:00,0,0,0,-0.002,1
22/1/1990 5:00,0,0,0,-0.002,1
22/1/1990 6:00,0,0,0,-0.002,1
22/1/1990 7:00,144.78,123.79,2.9278,2.8159,0.7556
22/1/1990 8:00,379.25,363.28,8.5953,8.4092,0.8614
22/1/1990 9:00,620.72,611.22,13.952,13.696,0.8572
22/1/1990 10:00,787.74,781.18,17.226,16.916,0.8343
22/1/1990 11:00,883.49,878.06,18.899,18.559,0.8161
22/1/1990 12:00,922.78,917.42,19.49,19.139,0.8058
22/1/1990 13:00,868.54,863.49,18.469,18.137,0.8113
22/1/1990 14:00,743.43,735.85,16.076,15.787,0.825
22/1/1990 15:00,575.67,566.09,12.7,12.46,0.8409
22/1/1990 16:00,347.39,332.32,7.6657,7.4918,0.8378
22/1/1990 17:00,121.75,104.28,2.3789,2.2742,0.7257
22/1/1990 18:00,0,0,0,-0.002,1
22/1/1990 19:00,0,0,0,-0.002,1
22/1/1990 20:00,0,0,0,-0.002,1
22/1/1990 21:00,0,0,0,-0.002,1
22/1/1990 22:00,0,0,0,-0.002,1
22/1/1990 23:00,0,0,0,-0.002,1
23/1/1990 0:00,0,0,0,-0.002,1
23/1/1990 1:00,0,0,0,-0.002,1
23/1/1990 2:00,0,0,0,-0.002,1
23/1/1990 3:00,0,0,0,-0.002,1
23/1/1990 4:00,0,0,0,-0.002,1
23/1/1990 5:00,0,0,0,-0.002,1
23/1/1990 6:00,0,0,0,-0.002,1
23/1/1990 7:00,12.133,11.849,0.2216,0.1042,0.3336
23/1/1990 8:00,89.685,86.129,2.0033,1.9035,0.8246
23/1/1990 9:00,274.93,266.23,6.3319,6.1755,0.8727
23/1/1990 10:00,336.72,327.01,7.7275,7.5528,0.8714
23/1/1990 11:00,554.99,544.52,12.527,12.29,0.8603
23/1/1990 12:00,539.39,528.84,12.143,11.911,0.8579
23/1/1990 13:00,827.23,820.53,17.914,17.592,0.8262
23/1/1990 14:00,743.8,736.62,16.256,15.963,0.8338
23/1/1990 15:00,532.21,522.18,11.88,11.651,0.8505
23/1/1990 16:00,370.33,354.39,8.2073,8.0263,0.842
23/1/1990 17:00,172.6,145.9,3.3787,3.2609,0.734
23/1/1990 18:00,0,0,0,-0.002,1
23/1/1990 19:00,0,0,0,-0.002,1
23/1/1990 20:00,0,0,0,-0.002,1
23/1/1990 21:00,0,0,0,-0.002,1
23/1/1990 22:00,0,0,0,-0.002,1
23/1/1990 23:00,0,0,0,-0.002,1
24/1/1990 0:00,0,0,0,-0.002,1
24/1/1990 1:00,0,0,0,-0.002,1
24/1/1990 2:00,0,0,0,-0.002,1
24/1/1990 3:00,0,0,0,-0.002,1
24/1/1990 4:00,0,0,0,-0.002,1
24/1/1990 5:00,0,0,0,-0.002,1
24/1/1990 6:00,0,0,0,-0.002,1
24/1/1990 7:00,19.426,18.873,0.3856,0.2787,0.5575
24/1/1990 8:00,125.82,120.81,2.8623,2.7513,0.8495
24/1/1990 9:00,380.92,370.9,8.8004,8.6116,0.8783
24/1/1990 10:00,425.52,414.65,9.7587,9.5574,0.8726
24/1/1990 11:00,463.52,452.3,10.569,10.357,0.868
24/1/1990 12:00,438.25,426.8,9.9771,9.7729,0.8664
24/1/1990 13:00,426.81,415.63,9.712,9.5112,0.8658
24/1/1990 14:00,285.12,275.49,6.4967,6.3381,0.8636
24/1/1990 15:00,398.71,388.6,9.098,8.9054,0.8677
24/1/1990 16:00,336.69,322.39,7.5854,7.4126,0.8553
24/1/1990 17:00,155.28,133.44,3.1227,3.0083,0.7527
24/1/1990 18:00,0,0,0,-0.002,1
24/1/1990 19:00,0,0,0,-0.002,1
24/1/1990 20:00,0,0,0,-0.002,1
24/1/1990 21:00,0,0,0,-0.002,1
24/1/1990 22:00,0,0,0,-0.002,1
24/1/1990 23:00,0,0,0,-0.002,1
25/1/1990 0:00,0,0,0,-0.002,1
25/1/1990 1:00,0,0,0,-0.002,1
25/1/1990 2:00,0,0,0,-0.002,1
25/1/1990 3:00,0,0,0,-0.002,1
25/1/1990 4:00,0,0,0,-0.002,1
25/1/1990 5:00,0,0,0,-0.002,1
25/1/1990 6:00,0,0,0,-0.002,1
25/1/1990 7:00,56.305,53.36,1.2186,1.1291,0.7791
25/1/1990 8:00,228.93,219.54,5.2726,5.1301,0.8706
25/1/1990 9:00,437.89,427.16,10.089,9.8831,0.8768
25/1/1990 10:00,738.81,731.12,16.446,16.15,0.8493
25/1/1990 11:00,835.36,828.26,18.19,17.863,0.8308
25/1/1990 12:00,434.94,424.12,9.8569,9.6543,0.8623
25/1/1990 13:00,593.15,582.61,13.259,13.012,0.8523
25/1/1990 14:00,613.37,603.45,13.669,13.416,0.8498
25/1/1990 15:00,607.3,596.53,13.51,13.26,0.8483
25/1/1990 16:00,270.64,259.42,6.0758,5.9227,0.8502
25/1/1990 17:00,87.415,78.713,1.7921,1.6952,0.7534
25/1/1990 18:00,0,0,0,-0.002,1
25/1/1990 19:00,0,0,0,-0.002,1
25/1/1990 20:00,0,0,0,-0.002,1
25/1/1990 21:00,0,0,0,-0.002,1
25/1/1990 22:00,0,0,0,-0.002,1
25/1/1990 23:00,0,0,0,-0.002,1
26/1/1990 0:00,0,0,0,-0.002,1
26/1/1990 1:00,0,0,0,-0.002,1
26/1/1990 2:00,0,0,0,-0.002,1
26/1/1990 3:00,0,0,0,-0.002,1
26/1/1990 4:00,0,0,0,-0.002,1
26/1/1990 5:00,0,0,0,-0.002,1
26/1/1990 6:00,0,0,0,-0.002,1
26/1/1990 7:00,147.09,125.24,2.9719,2.8595,0.7553
26/1/1990 8:00,396.97,380.1,9.0014,8.81,0.8622
26/1/1990 9:00,625.75,616.25,14.083,13.825,0.8584
26/1/1990 10:00,816.33,810.37,17.799,17.479,0.8318
26/1/1990 11:00,941.56,937.57,19.953,19.593,0.8084
26/1/1990 12:00,960.18,955.68,20.14,19.778,0.8002
26/1/1990 13:00,913.86,909.1,19.257,18.91,0.8039
26/1/1990 14:00,815.29,809.36,17.431,17.117,0.8157
26/1/1990 15:00,642.15,632.71,14.032,13.774,0.8333
26/1/1990 16:00,404.72,387.57,8.8854,8.6955,0.8347
26/1/1990 17:00,152.35,129.63,2.9763,2.8638,0.7303
26/1/1990 18:00,0,0,0,-0.002,1
26/1/1990 19:00,0,0,0,-0.002,1
26/1/1990 20:00,0,0,0,-0.002,1
26/1/1990 21:00,0,0,0,-0.002,1
26/1/1990 22:00,0,0,0,-0.002,1
26/1/1990 23:00,0,0,0,-0.002,1
27/1/1990 0:00,0,0,0,-0.002,1
27/1/1990 1:00,0,0,0,-0.002,1
27/1/1990 2:00,0,0,0,-0.002,1
27/1/1990 3:00,0,0,0,-0.002,1
27/1/1990 4:00,0,0,0,-0.002,1
27/1/1990 5:00,0,0,0,-0.002,1
27/1/1990 6:00,0,0,0,-0.002,1
27/1/1990 7:00,7.2827,7.1362,0.116,0,1
27/1/1990 8:00,40.734,39.129,0.863,0.7782,0.7422
27/1/1990 9:00,485.18,473.44,11.055,10.836,0.8677
27/1/1990 10:00,514.78,504.35,11.669,11.442,0.8635
27/1/1990 11:00,960.64,954.84,20.355,19.988,0.8084
27/1/1990 12:00,764.21,754.92,16.61,16.311,0.8292
27/1/1990 13:00,626.09,615.55,13.811,13.556,0.8412
27/1/1990 14:00,569.32,558.69,12.618,12.379,0.8448
27/1/1990 15:00,239.54,231.17,5.3721,5.2282,0.8479
27/1/1990 16:00,190.09,182.4,4.239,4.11,0.84
27/1/1990 17:00,22.569,21.88,0.4429,0.3397,0.5848
27/1/1990 18:00,0,0,0,-0.002,1
27/1/1990 19:00,0,0,0,-0.002,1
27/1/1990 20:00,0,0,0,-0.002,1
27/1/1990 21:00,0,0,0,-0.002,1
27/1/1990 22:00,0,0,0,-0.002,1
27/1/1990 23:00,0,0,0,-0.002,1
28/1/1990 0:00,0,0,0,-0.002,1
28/1/1990 1:00,0,0,0,-0.002,1
28/1/1990 2:00,0,0,0,-0.002,1
28/1/1990 3:00,0,0,0,-0.002,1
28/1/1990 4:00,0,0,0,-0.002,1
28/1/1990 5:00,0,0,0,-0.002,1
28/1/1990 6:00,0,0,0,-0.002,1
28/1/1990 7:00,117.31,102.1,2.4093,2.3043,0.7631
28/1/1990 8:00,319.14,305.76,7.3024,7.1332,0.8684
28/1/1990 9:00,534.25,524.28,12.193,11.96,0.8697
28/1/1990 10:00,698.96,690.7,15.585,15.304,0.8506
28/1/1990 11:00,820.18,813.92,17.88,17.558,0.8317
28/1/1990 12:00,846.94,840.55,18.286,17.957,0.8237
28/1/1990 13:00,811.94,805.56,17.576,17.26,0.8259
28/1/1990 14:00,701.13,692.96,15.384,15.107,0.8371
28/1/1990 15:00,535.08,525.15,11.947,11.717,0.8507
28/1/1990 16:00,332.09,318.34,7.4069,7.2364,0.8466
28/1/1990 17:00,117.88,103.03,2.3667,2.2622,0.7455
28/1/1990 18:00,0,0,0,-0.002,1
28/1/1990 19:00,0,0,0,-0.002,1
28/1/1990 20:00,0,0,0,-0.002,1
28/1/1990 21:00,0,0,0,-0.002,1
28/1/1990 22:00,0,0,0,-0.002,1
28/1/1990 23:00,0,0,0,-0.002,1
29/1/1990 0:00,0,0,0,-0.002,1
29/1/1990 1:00,0,0,0,-0.002,1
29/1/1990 2:00,0,0,0,-0.002,1
29/1/1990 3:00,0,0,0,-0.002,1
29/1/1990 4:00,0,0,0,-0.002,1
29/1/1990 5:00,0,0,0,-0.002,1
29/1/1990 6:00,0,0,0,-0.002,1
29/1/1990 7:00,131.43,114.73,2.707,2.5981,0.768
29/1/1990 8:00,317.06,303.77,7.2233,7.0551,0.8645
29/1/1990 9:00,465.62,455.36,10.637,10.424,0.8697
29/1/1990 10:00,818.7,811.62,17.855,17.534,0.832
29/1/1990 11:00,923,917.14,19.636,19.283,0.8116
29/1/1990 12:00,726.01,716.45,15.841,15.555,0.8324
29/1/1990 13:00,564.05,553.48,12.525,12.287,0.8463
29/1/1990 14:00,451.48,440.33,10.101,9.8954,0.8515
29/1/1990 15:00,292.04,283.01,6.5821,6.4224,0.8544
29/1/1990 16:00,111.94,107.5,2.4674,2.3616,0.8196
29/1/1990 17:00,44.625,42.705,0.9304,0.8447,0.7354
29/1/1990 18:00,0,0,0,-0.002,1
29/1/1990 19:00,0,0,0,-0.002,1
29/1/1990 20:00,0,0,0,-0.002,1
29/1/1990 21:00,0,0,0,-0.002,1
29/1/1990 22:00,0,0,0,-0.002,1
29/1/1990 23:00,0,0,0,-0.002,1
30/1/1990 0:00,0,0,0,-0.002,1
30/1/1990 1:00,0,0,0,-0.002,1
30/1/1990 2:00,0,0,0,-0.002,1
30/1/1990 3:00,0,0,0,-0.002,1
30/1/1990 4:00,0,0,0,-0.002,1
30/1/1990 5:00,0,0,0,-0.002,1
30/1/1990 6:00,0,0,0,-0.002,1
30/1/1990 7:00,72.401,66.838,1.536,1.4424,0.774
30/1/1990 8:00,216.38,207.54,4.9455,4.8072,0.8631
30/1/1990 9:00,531.44,520.52,12.07,11.838,0.8654
30/1/1990 10:00,853.47,846.68,18.505,18.172,0.8272
30/1/1990 11:00,827.41,820.54,17.904,17.582,0.8255
30/1/1990 12:00,747.31,737.85,16.269,15.976,0.8306
30/1/1990 13:00,537.69,527.19,11.982,11.752,0.8491
30/1/1990 14:00,497.38,486.94,11.119,10.9,0.8514
30/1/1990 15:00,195.12,187.97,4.3722,4.2414,0.8445
30/1/1990 16:00,104.84,100.68,2.3075,2.2037,0.8167
30/1/1990 17:00,12.577,12.267,0.2267,0.1096,0.3384
30/1/1990 18:00,0,0,0,-0.002,1
30/1/1990 19:00,0,0,0,-0.002,1
30/1/1990 20:00,0,0,0,-0.002,1
30/1/1990 21:00,0,0,0,-0.002,1
30/1/1990 22:00,0,0,0,-0.002,1
30/1/1990 23:00,0,0,0,-0.002,1
31/1/1990 0:00,0,0,0,-0.002,1
31/1/1990 1:00,0,0,0,-0.002,1
31/1/1990 2:00,0,0,0,-0.002,1
31/1/1990 3:00,0,0,0,-0.002,1
31/1/1990 4:00,0,0,0,-0.002,1
31/1/1990 5:00,0,0,0,-0.002,1
31/1/1990 6:00,0,0,0,-0.002,1
31/1/1990 7:00,24.063,23.309,0.4812,0.3805,0.6143
31/1/1990 8:00,64.889,62.324,1.405,1.3131,0.7862
31/1/1990 9:00,112.44,108.05,2.5017,2.3954,0.8276
31/1/1990 10:00,155.03,149.13,3.4832,3.3641,0.843
31/1/1990 11:00,177.49,170.85,3.9961,3.8703,0.8472
31/1/1990 12:00,193.37,186.23,4.3564,4.2258,0.849
31/1/1990 13:00,147.53,141.9,3.2977,3.181,0.8377
31/1/1990 14:00,132.17,127.07,2.9422,2.8301,0.8319
31/1/1990 15:00,100.98,97.014,2.2229,2.1203,0.8157
31/1/1990 16:00,57.611,55.333,1.2292,1.1396,0.7685
31/1/1990 17:00,23.084,22.369,0.456,0.3537,0.5952
31/1/1990 18:00,0,0,0,-0.002,1
31/1/1990 19:00,0,0,0,-0.002,1
31/1/1990 20:00,0,0,0,-0.002,1
31/1/1990 21:00,0,0,0,-0.002,1
31/1/1990 22:00,0,0,0,-0.002,1
31/1/1990 23:00,0,0,0,-0.002,1
1/2/1990 0:00,0,0,0,-0.002,1
1/2/1990 1:00,0,0,0,-0.002,1
1/2/1990 2:00,0,0,0,-0.002,1
1/2/1990 3:00,0,0,0,-0.002,1
1/2/1990 4:00,0,0,0,-0.002,1
1/2/1990 5:00,0,0,0,-0.002,1
1/2/1990 6:00,0,0,0,-0.002,1
1/2/1990 7:00,137.97,117.88,2.7748,2.665,0.7504
1/2/1990 8:00,374.05,358.19,8.4569,8.2726,0.8592
1/2/1990 9:00,600.95,591.45,13.517,13.267,0.8577
1/2/1990 10:00,785.35,778.74,17.163,16.854,0.8338
1/2/1990 11:00,891.95,886.35,19.038,18.695,0.8143
1/2/1990 12:00,924.87,919.67,19.528,19.176,0.8055
1/2/1990 13:00,871.81,866.34,18.525,18.191,0.8106
1/2/1990 14:00,754.98,747.65,16.305,16.012,0.824
1/2/1990 15:00,573.22,563.37,12.645,12.406,0.8408
1/2/1990 16:00,354.64,340.28,7.8427,7.6665,0.8398
1/2/1990 17:00,133.12,115.12,2.6344,2.5264,0.7373
1/2/1990 18:00,0,0,0,-0.002,1
1/2/1990 19:00,0,0,0,-0.002,1
1/2/1990 20:00,0,0,0,-0.002,1
1/2/1990 21:00,0,0,0,-0.002,1
1/2/1990 22:00,0,0,0,-0.002,1
1/2/1990 23:00,0,0,0,-0.002,1
2/2/1990 0:00,0,0,0,-0.002,1
2/2/1990 1:00,0,0,0,-0.002,1
2/2/1990 2:00,0,0,0,-0.002,1
2/2/1990 3:00,0,0,0,-0.002,1
2/2/1990 4:00,0,0,0,-0.002,1
2/2/1990 5:00,0,0,0,-0.002,1
2/2/1990 6:00,0,0,0,-0.002,1
2/2/1990 7:00,132.36,112.98,2.6603,2.5519,0.749
2/2/1990 8:00,366.85,351.3,8.3131,8.1307,0.8611
2/2/1990 9:00,598.3,588.77,13.484,13.234,0.8593
2/2/1990 10:00,784.6,777.73,17.171,16.862,0.8349
2/2/1990 11:00,909.52,904.32,19.382,19.034,0.813
2/2/1990 12:00,944.01,938.71,19.879,19.521,0.8034
2/2/1990 13:00,914.67,909.54,19.299,18.951,0.8049
2/2/1990 14:00,795.51,789.2,17.094,16.786,0.8198
2/2/1990 15:00,615.62,606.09,13.523,13.272,0.8375
2/2/1990 16:00,386.57,370.98,8.5305,8.3453,0.8387
2/2/1990 17:00,152.09,131.47,3.0224,2.9093,0.7432
2/2/1990 18:00,0,0,0,-0.002,1
2/2/1990 19:00,0,0,0,-0.002,1
2/2/1990 20:00,0,0,0,-0.002,1
2/2/1990 21:00,0,0,0,-0.002,1
2/2/1990 22:00,0,0,0,-0.002,1
2/2/1990 23:00,0,0,0,-0.002,1
3/2/1990 0:00,0,0,0,-0.002,1
3/2/1990 1:00,0,0,0,-0.002,1
3/2/1990 2:00,0,0,0,-0.002,1
3/2/1990 3:00,0,0,0,-0.002,1
3/2/1990 4:00,0,0,0,-0.002,1
3/2/1990 5:00,0,0,0,-0.002,1
3/2/1990 6:00,0,0,0,-0.002,1
3/2/1990 7:00,88.97,80.265,1.8572,1.7594,0.7683
3/2/1990 8:00,259.61,248.93,5.9126,5.7617,0.8622
3/2/1990 9:00,441.71,431.03,10.07,9.8646,0.8676
3/2/1990 10:00,576.23,565.34,12.933,12.69,0.8556
3/2/1990 11:00,710.03,700.68,15.632,15.351,0.8399
3/2/1990 12:00,731.21,721.72,15.982,15.694,0.8339
3/2/1990 13:00,671.24,661.78,14.758,14.491,0.8387
3/2/1990 14:00,595.4,584.56,13.167,12.921,0.8431
3/2/1990 15:00,427.23,416.7,9.5803,9.3813,0.8531
3/2/1990 16:00,250.97,240.97,5.6068,5.4599,0.8452
3/2/1990 17:00,87.635,80.398,1.8191,1.7218,0.7633
3/2/1990 18:00,0,0,0,-0.002,1
3/2/1990 19:00,0,0,0,-0.002,1
3/2/1990 20:00,0,0,0,-0.002,1
3/2/1990 21:00,0,0,0,-0.002,1
3/2/1990 22:00,0,0,0,-0.002,1
3/2/1990 23:00,0,0,0,-0.002,1
4/2/1990 0:00,0,0,0,-0.002,1
4/2/1990 1:00,0,0,0,-0.002,1
4/2/1990 2:00,0,0,0,-0.002,1
4/2/1990 3:00,0,0,0,-0.002,1
4/2/1990 4:00,0,0,0,-0.002,1
4/2/1990 5:00,0,0,0,-0.002,1
4/2/1990 6:00,0,0,0,-0.002,1
4/2/1990 7:00,112.76,98.988,2.3422,2.2381,0.7711
4/2/1990 8:00,306.17,293.36,7.0526,6.8867,0.8739
4/2/1990 9:00,514.84,504.44,11.86,11.632,0.8777
4/2/1990 10:00,697.83,689.63,15.737,15.454,0.8603
4/2/1990 11:00,822.84,816.45,18.17,17.843,0.8425
4/2/1990 12:00,866.4,860.07,18.93,18.589,0.8336
4/2/1990 13:00,814.21,807.63,17.902,17.58,0.8388
4/2/1990 14:00,696.47,688.24,15.546,15.266,0.8516
4/2/1990 15:00,521.39,511,11.836,11.608,0.8649
4/2/1990 16:00,324.65,311.71,7.3677,7.1977,0.8613
4/2/1990 17:00,124.22,109.82,2.5663,2.4592,0.7691
4/2/1990 18:00,0,0,0,-0.002,1
4/2/1990 19:00,0,0,0,-0.002,1
4/2/1990 20:00,0,0,0,-0.002,1
4/2/1990 21:00,0,0,0,-0.002,1
4/2/1990 22:00,0,0,0,-0.002,1
4/2/1990 23:00,0,0,0,-0.002,1
5/2/1990 0:00,0,0,0,-0.002,1
5/2/1990 1:00,0,0,0,-0.002,1
5/2/1990 2:00,0,0,0,-0.002,1
5/2/1990 3:00,0,0,0,-0.002,1
5/2/1990 4:00,0,0,0,-0.002,1
5/2/1990 5:00,0,0,0,-0.002,1
5/2/1990 6:00,0,0,0,-0.002,1
5/2/1990 7:00,114.6,100.04,2.355,2.2507,0.763
5/2/1990 8:00,314.37,301.21,7.1819,7.0143,0.8668
5/2/1990 9:00,527.38,517.33,12.014,11.783,0.8681
5/2/1990 10:00,672.74,663.33,14.992,14.723,0.8502
5/2/1990 11:00,794.49,787.5,17.33,17.018,0.8322
5/2/1990 12:00,823.11,816.05,17.776,17.456,0.8239
5/2/1990 13:00,781.2,773.71,16.919,16.615,0.8263
5/2/1990 14:00,666.4,657.05,14.618,14.353,0.8368
5/2/1990 15:00,511.59,501.21,11.395,11.172,0.8484
5/2/1990 16:00,313.67,301.22,6.9879,6.8228,0.8451
5/2/1990 17:00,109.67,98.581,2.2507,2.1477,0.7608
5/2/1990 18:00,0,0,0,-0.002,1
5/2/1990 19:00,0,0,0,-0.002,1
5/2/1990 20:00,0,0,0,-0.002,1
5/2/1990 21:00,0,0,0,-0.002,1
5/2/1990 22:00,0,0,0,-0.002,1
5/2/1990 23:00,0,0,0,-0.002,1
6/2/1990 0:00,0,0,0,-0.002,1
6/2/1990 1:00,0,0,0,-0.002,1
6/2/1990 2:00,0,0,0,-0.002,1
6/2/1990 3:00,0,0,0,-0.002,1
6/2/1990 4:00,0,0,0,-0.002,1
6/2/1990 5:00,0,0,0,-0.002,1
6/2/1990 6:00,0,0,0,-0.002,1
6/2/1990 7:00,56.437,53.657,1.2155,1.1261,0.7752
6/2/1990 8:00,87.449,83.983,1.9519,1.8528,0.8231
6/2/1990 9:00,403.79,393.65,9.2935,9.0983,0.8754
6/2/1990 10:00,734.75,726.65,16.315,16.022,0.8472
6/2/1990 11:00,911.36,905.27,19.558,19.205,0.8187
6/2/1990 12:00,874.38,867.41,18.776,18.439,0.8193
6/2/1990 13:00,672.46,663.4,14.834,14.566,0.8416
6/2/1990 14:00,236.13,228.05,5.3274,5.1842,0.8529
6/2/1990 15:00,298.42,289.46,6.7674,6.6052,0.8599
6/2/1990 16:00,382.37,367.25,8.553,8.3675,0.8502
6/2/1990 17:00,147.31,130.58,3.0334,2.9201,0.7701
6/2/1990 18:00,0,0,0,-0.002,1
6/2/1990 19:00,0,0,0,-0.002,1
6/2/1990 20:00,0,0,0,-0.002,1
6/2/1990 21:00,0,0,0,-0.002,1
6/2/1990 22:00,0,0,0,-0.002,1
6/2/1990 23:00,0,0,0,-0.002,1
7/2/1990 0:00,0,0,0,-0.002,1
7/2/1990 1:00,0,0,0,-0.002,1
7/2/1990 2:00,0,0,0,-0.002,1
7/2/1990 3:00,0,0,0,-0.002,1
7/2/1990 4:00,0,0,0,-0.002,1
7/2/1990 5:00,0,0,0,-0.002,1
7/2/1990 6:00,0,0,0,-0.002,1
7/2/1990 7:00,98.118,88.057,2.051,1.9506,0.7724
7/2/1990 8:00,267.51,256.52,6.1021,5.9486,0.8639
7/2/1990 9:00,476.18,465.88,10.856,10.64,0.8681
7/2/1990 10:00,597.89,586.58,13.387,13.138,0.8537
7/2/1990 11:00,728.56,719.51,16.006,15.718,0.8382
7/2/1990 12:00,755.8,746.64,16.464,16.167,0.831
7/2/1990 13:00,731.8,722.73,15.951,15.663,0.8316
7/2/1990 14:00,646.39,637.04,14.227,13.967,0.8395
7/2/1990 15:00,471.96,460.98,10.538,10.326,0.85
7/2/1990 16:00,286.04,274.76,6.3834,6.2263,0.8456
7/2/1990 17:00,104.19,94.273,2.1481,2.0464,0.763
7/2/1990 18:00,0,0,0,-0.002,1
7/2/1990 19:00,0,0,0,-0.002,1
7/2/1990 20:00,0,0,0,-0.002,1
7/2/1990 21:00,0,0,0,-0.002,1
7/2/1990 22:00,0,0,0,-0.002,1
7/2/1990 23:00,0,0,0,-0.002,1
8/2/1990 0:00,0,0,0,-0.002,1
8/2/1990 1:00,0,0,0,-0.002,1
8/2/1990 2:00,0,0,0,-0.002,1
8/2/1990 3:00,0,0,0,-0.002,1
8/2/1990 4:00,0,0,0,-0.002,1
8/2/1990 5:00,0,0,0,-0.002,1
8/2/1990 6:00,0,0,0,-0.002,1
8/2/1990 7:00,114.01,100.22,2.3583,2.2539,0.768
8/2/1990 8:00,292.03,280,6.6863,6.5252,0.8681
8/2/1990 9:00,498.49,488.09,11.399,11.176,0.871
8/2/1990 10:00,663.4,654.05,14.853,14.585,0.8541
8/2/1990 11:00,790.78,783.58,17.332,17.02,0.8362
8/2/1990 12:00,829.93,822.96,17.998,17.674,0.8273
8/2/1990 13:00,808.95,802.12,17.552,17.236,0.8277
8/2/1990 14:00,689.49,680.48,15.171,14.898,0.8395
8/2/1990 15:00,513.71,503.29,11.505,11.281,0.8531
8/2/1990 16:00,300.98,289.14,6.7483,6.5864,0.8502
8/2/1990 17:00,127.84,113.32,2.6161,2.5083,0.7623
8/2/1990 18:00,0,0,0,-0.002,1
8/2/1990 19:00,0,0,0,-0.002,1
8/2/1990 20:00,0,0,0,-0.002,1
8/2/1990 21:00,0,0,0,-0.002,1
8/2/1990 22:00,0,0,0,-0.002,1
8/2/1990 23:00,0,0,0,-0.002,1
9/2/1990 0:00,0,0,0,-0.002,1
9/2/1990 1:00,0,0,0,-0.002,1
9/2/1990 2:00,0,0,0,-0.002,1
9/2/1990 3:00,0,0,0,-0.002,1
9/2/1990 4:00,0,0,0,-0.002,1
9/2/1990 5:00,0,0,0,-0.002,1
9/2/1990 6:00,0,0,0,-0.002,1
9/2/1990 7:00,103.56,92.641,2.1749,2.0729,0.7776
9/2/1990 8:00,287.44,275.63,6.5892,6.4294,0.869
9/2/1990 9:00,500.76,490.34,11.457,11.233,0.8715
9/2/1990 10:00,649.09,639.52,14.565,14.301,0.856
9/2/1990 11:00,732.22,723.16,16.176,15.884,0.8428
9/2/1990 12:00,761.85,752.71,16.688,16.387,0.8357
9/2/1990 13:00,719.13,709.93,15.808,15.524,0.8386
9/2/1990 14:00,601.47,590.63,13.376,13.127,0.8479
9/2/1990 15:00,449.95,439.13,10.136,9.9295,0.8573
9/2/1990 16:00,263.74,253.37,5.9327,5.7815,0.8516
9/2/1990 17:00,99.926,90.911,2.0837,1.9829,0.7709
9/2/1990 18:00,0,0,0,-0.002,1
9/2/1990 19:00,0,0,0,-0.002,1
9/2/1990 20:00,0,0,0,-0.002,1
9/2/1990 21:00,0,0,0,-0.002,1
9/2/1990 22:00,0,0,0,-0.002,1
9/2/1990 23:00,0,0,0,-0.002,1
10/2/1990 0:00,0,0,0,-0.002,1
10/2/1990 1:00,0,0,0,-0.002,1
10/2/1990 2:00,0,0,0,-0.002,1
10/2/1990 3:00,0,0,0,-0.002,1
10/2/1990 4:00,0,0,0,-0.002,1
10/2/1990 5:00,0,0,0,-0.002,1
10/2/1990 6:00,0,0,0,-0.002,1
10/2/1990 7:00,84.127,76.961,1.7819,1.6851,0.7782
10/2/1990 8:00,246.78,236.73,5.6384,5.491,0.8644
10/2/1990 9:00,433.76,423.07,9.9177,9.7143,0.8701
10/2/1990 10:00,553.93,542.77,12.486,12.249,0.8591
10/2/1990 11:00,646.37,635.15,14.356,14.094,0.8471
10/2/1990 12:00,679.78,668.37,14.973,14.703,0.8403
10/2/1990 13:00,691.51,682.02,15.201,14.927,0.8386
