date,GlobInc,GlobEff,Earray(kW),E_Grid,PR,GlobHor
28/3/1990 22:00,0,0,0,-0.0055,1,0
28/3/1990 23:00,0,0,0,-0.0055,1,0
29/3/1990 0:00,0,0,0,-0.0055,1,0
29/3/1990 1:00,0,0,0,-0.0055,1,0
29/3/1990 2:00,0,0,0,-0.0055,1,0
29/3/1990 3:00,0,0,0,-0.0055,1,0
29/3/1990 4:00,0,0,0,-0.0055,1,0
29/3/1990 5:00,0,0,0,-0.0055,1,0
29/3/1990 6:00,0,0,0,-0.0055,1,6.492
29/3/1990 7:00,162.49,150.67,2.5519,2.4611,0.8345,165.1
29/3/1990 8:00,387.91,375.18,6.271,6.0917,0.8652,386.3
29/3/1990 9:00,578.32,569.96,9.2197,8.9599,0.8536,572.31
29/3/1990 10:00,774.29,768.26,11.915,11.568,0.8231,758.51
29/3/1990 11:00,895.15,890.29,13.381,12.987,0.7994,874.79
29/3/1990 12:00,892.47,887.75,13.291,12.9,0.7964,871.6
29/3/1990 13:00,865.14,860.2,12.915,12.537,0.7984,845.7
29/3/1990 14:00,698.37,690.21,10.713,10.402,0.8207,689.1
29/3/1990 15:00,545.17,536.54,8.5552,8.3107,0.8399,540.11
29/3/1990 16:00,386.43,369.56,6.0394,5.8609,0.8356,383.5
29/3/1990 17:00,156.93,141.29,2.3298,2.2409,0.7867,159.5
29/3/1990 18:00,0,0,0,-0.0055,1,3.1077
29/3/1990 19:00,0,0,0,-0.0055,1,0
29/3/1990 20:00,0,0,0,-0.0055,1,0
29/3/1990 21:00,0,0,0,-0.0055,1,0
29/3/1990 22:00,0,0,0,-0.0055,1,0
29/3/1990 23:00,0,0,0,-0.0055,1,0
30/3/1990 0:00,0,0,0,-0.0055,1,0
30/3/1990 1:00,0,0,0,-0.0055,1,0
30/3/1990 2:00,0,0,0,-0.0055,1,0
30/3/1990 3:00,0,0,0,-0.0055,1,0
30/3/1990 4:00,0,0,0,-0.0055,1,0
30/3/1990 5:00,0,0,0,-0.0055,1,0
30/3/1990 6:00,0,0,0,-0.0055,1,2.5057
30/3/1990 7:00,92.957,89.321,1.4789,1.4086,0.8349,96.095
30/3/1990 8:00,201.56,194.69,3.2681,3.1608,0.864,207.3
30/3/1990 9:00,270.16,261.93,4.3809,4.2466,0.8661,277.11
30/3/1990 10:00,321.61,312.15,5.1923,5.0372,0.8629,329.11
30/3/1990 11:00,400.01,388.98,6.4072,6.2217,0.857,407.79
30/3/1990 12:00,506.41,495.89,8.034,7.8061,0.8493,507.69
30/3/1990 13:00,408.96,399.5,6.5485,6.3586,0.8567,411.7
30/3/1990 14:00,318.7,309.31,5.111,4.9567,0.8569,326.19
30/3/1990 15:00,173.11,167.43,2.7759,2.6778,0.8523,178.29
30/3/1990 16:00,130.44,125.86,2.0784,1.9952,0.8428,134.61
30/3/1990 17:00,65.904,63.344,1.0219,0.959,0.8017,68.207
30/3/1990 18:00,0,0,0,-0.0055,1,1.4969
30/3/1990 19:00,0,0,0,-0.0055,1,0
30/3/1990 20:00,0,0,0,-0.0055,1,0
30/3/1990 21:00,0,0,0,-0.0055,1,0
30/3/1990 22:00,0,0,0,-0.0055,1,0
30/3/1990 23:00,0,0,0,-0.0055,1,0
31/3/1990 0:00,0,0,0,-0.0055,1,0
31/3/1990 1:00,0,0,0,-0.0055,1,0
31/3/1990 2:00,0,0,0,-0.0055,1,0
31/3/1990 3:00,0,0,0,-0.0055,1,0
31/3/1990 4:00,0,0,0,-0.0055,1,0
31/3/1990 5:00,0,0,0,-0.0055,1,0
31/3/1990 6:00,8.2753,8.2349,0.1121,0.0328,0.2184,8.4933
31/3/1990 7:00,68.726,66.264,1.0862,1.0229,0.8201,71.103
31/3/1990 8:00,231.69,223.89,3.763,3.6446,0.8667,235.89
31/3/1990 9:00,502.46,493.14,8.0272,7.8005,0.8553,502.7
31/3/1990 10:00,554.15,544.79,8.7525,8.505,0.8456,552.41
31/3/1990 11:00,427.54,418.06,6.8241,6.6269,0.854,430.1
31/3/1990 12:00,591.14,582.13,9.2489,8.9834,0.8373,586.7
31/3/1990 13:00,409.63,400.35,6.5246,6.3341,0.852,412.49
31/3/1990 14:00,531.46,522.21,8.3582,8.1193,0.8417,530.2
31/3/1990 15:00,557.48,548.48,8.7308,8.4815,0.8382,554.41
31/3/1990 16:00,373.21,356.46,5.8223,5.6488,0.8339,372
31/3/1990 17:00,178.49,155.77,2.5636,2.4693,0.7622,182.9
31/3/1990 18:00,15.561,15.029,0.2165,0.1394,0.4935,16.108
31/3/1990 19:00,0,0,0,-0.0055,1,0
31/3/1990 20:00,0,0,0,-0.0055,1,0
31/3/1990 21:00,0,0,0,-0.0055,1,0
31/3/1990 22:00,0,0,0,-0.0055,1,0
31/3/1990 23:00,0,0,0,-0.0055,1,0
1/4/1990 0:00,0,0,0,-0.0055,1,0
1/4/1990 1:00,0,0,0,-0.0055,1,0
1/4/1990 2:00,0,0,0,-0.0055,1,0
1/4/1990 3:00,0,0,0,-0.0055,1,0
1/4/1990 4:00,0,0,0,-0.0055,1,0
1/4/1990 5:00,0,0,0,-0.0055,1,0
1/4/1990 6:00,11.872,11.724,0.1683,0.0902,0.4185,12.203
1/4/1990 7:00,183.67,169.06,2.8494,2.7516,0.8254,186.9
1/4/1990 8:00,399.72,386.74,6.4215,6.2373,0.8597,400.6
1/4/1990 9:00,768.68,762.36,11.835,11.49,0.8235,758.39
1/4/1990 10:00,965.15,960.71,14.196,13.772,0.7862,949.1
1/4/1990 11:00,636.55,627.66,9.8996,9.614,0.8321,632.7
1/4/1990 12:00,577.21,566.45,9.0205,8.7626,0.8364,578.41
1/4/1990 13:00,473.96,463.67,7.5019,7.2864,0.847,476.89
1/4/1990 14:00,353.25,343.09,5.6385,5.4706,0.8532,361.4
1/4/1990 15:00,281.77,273.35,4.5245,4.385,0.8574,289
1/4/1990 16:00,82.205,79.374,1.291,1.2231,0.8198,84.998
1/4/1990 17:00,20.982,20.414,0.3057,0.2304,0.6051,21.705
1/4/1990 18:00,0,0,0,-0.0055,1,1.204
1/4/1990 19:00,0,0,0,-0.0055,1,0
1/4/1990 20:00,0,0,0,-0.0055,1,0
1/4/1990 21:00,0,0,0,-0.0055,1,0
1/4/1990 22:00,0,0,0,-0.0055,1,0
1/4/1990 23:00,0,0,0,-0.0055,1,0
2/4/1990 0:00,0,0,0,-0.0055,1,0
2/4/1990 1:00,0,0,0,-0.0055,1,0
2/4/1990 2:00,0,0,0,-0.0055,1,0
2/4/1990 3:00,0,0,0,-0.0055,1,0
2/4/1990 4:00,0,0,0,-0.0055,1,0
2/4/1990 5:00,0,0,0,-0.0055,1,0
2/4/1990 6:00,7.8155,7.7744,0.1051,0.0256,0.1807,8.0052
2/4/1990 7:00,146.41,136.85,2.299,2.2128,0.8327,149.8
2/4/1990 8:00,331.9,320.95,5.3635,5.2052,0.8641,335.5
2/4/1990 9:00,463.12,453.84,7.4382,7.2273,0.8598,464.8
2/4/1990 10:00,593.93,584.44,9.3482,9.0814,0.8424,593.1
2/4/1990 11:00,642.76,633.58,10.011,9.7222,0.8334,639.7
2/4/1990 12:00,660.07,650.98,10.224,9.9287,0.8288,656.1
2/4/1990 13:00,628.21,618.46,9.7492,9.4683,0.8304,626.1
2/4/1990 14:00,512.45,503.06,8.0731,7.8419,0.8431,512.59
2/4/1990 15:00,365.46,356.34,5.8303,5.657,0.8529,370.5
2/4/1990 16:00,247.44,237.74,3.9295,3.8045,0.8471,252.6
2/4/1990 17:00,84.949,80.956,1.3132,1.2446,0.8073,88.106
2/4/1990 18:00,0,0,0,-0.0055,1,1.3993
2/4/1990 19:00,0,0,0,-0.0055,1,0
2/4/1990 20:00,0,0,0,-0.0055,1,0
2/4/1990 21:00,0,0,0,-0.0055,1,0
2/4/1990 22:00,0,0,0,-0.0055,1,0
2/4/1990 23:00,0,0,0,-0.0055,1,0
3/4/1990 0:00,0,0,0,-0.0055,1,0
3/4/1990 1:00,0,0,0,-0.0055,1,0
3/4/1990 2:00,0,0,0,-0.0055,1,0
3/4/1990 3:00,0,0,0,-0.0055,1,0
3/4/1990 4:00,0,0,0,-0.0055,1,0
3/4/1990 5:00,0,0,0,-0.0055,1,0
3/4/1990 6:00,9.3555,9.2366,0.1299,0.051,0.3002,9.5997
3/4/1990 7:00,184.54,169.5,2.8893,2.7921,0.8336,189
3/4/1990 8:00,393.22,380.56,6.3947,6.2137,0.8706,395.61
3/4/1990 9:00,570.19,561.58,9.1633,8.9076,0.8607,568.9
3/4/1990 10:00,807.81,802.02,12.462,12.098,0.8251,797.7
3/4/1990 11:00,889.97,885.14,13.452,13.055,0.8082,876.5
3/4/1990 12:00,862.84,858.02,13.07,12.688,0.8102,849.2
3/4/1990 13:00,888.48,883.68,13.353,12.96,0.8037,875.49
3/4/1990 14:00,783.13,776.97,11.987,11.637,0.8187,774.09
3/4/1990 15:00,544.41,535.29,8.6254,8.3818,0.8483,544.3
3/4/1990 16:00,310.26,297.31,4.9408,4.7918,0.8509,315.1
3/4/1990 17:00,126.02,114.92,1.905,1.826,0.7983,130.6
3/4/1990 18:00,0,0,0,-0.0055,1,1.204
3/4/1990 19:00,0,0,0,-0.0055,1,0
3/4/1990 20:00,0,0,0,-0.0055,1,0
